Tube_ID,Color,Temperature,Accession,Species,Cond_freeze,Cond_N,Cond_boiling,Date
61,red,4,PLAT,PLAT,34.4,107.1,154.2,2/3/20
66,red,4,SACC,SACC,16.5,80.1,146.3,2/3/20
71,red,-80,SACC,SACC,45.7,82.4,144.3,2/3/20
74,red,4,PLAT,PLAT,35.8,109.2,161.3,2/3/20
80,red,-80,PLAT,PLAT,46.8,64.1,92,2/3/20
81,red,-80,RUBR,RUBR,34,66.2,114.2,2/3/20
82,red,-80,SACC,SACC,39.7,75.1,135.3,2/3/20
86,red,4,PLAT,PLAT,18.7,57.7,88.9,2/3/20
87,red,4,RUBR,RUBR,10.1,38.8,61.4,2/3/20
89,red,4,SACC,SACC,16.9,80.1,138.1,2/3/20
91,red,-80,PLAT,PLAT,37.3,97.2,141.4,2/3/20
92,red,-80,PLAT,PLAT,93.8,116.5,159.8,2/3/20
93,red,-80,RUBR,RUBR,23.7,46,76.9,2/3/20
94,red,-80,RUBR,RUBR,32.9,66,101.3,2/3/20
95,red,-80,SACC,SACC,45.5,79.9,141.5,2/3/20
97,red,4,RUBR,RUBR,14.1,60.7,99.8,2/3/20
98,red,4,RUBR,RUBR,8.9,39.2,71.5,2/3/20
99,red,4,SACC,SACC,10.2,44.8,96.7,2/3/20
129,orange,-10,SACC,SACC,24.3,86.4,149.4,2/3/20
130,orange,-10,SACC,SACC,12.8,52.2,102.3,2/3/20
132,orange,-70,PLAT,PLAT,53.7,79.1,112.7,2/3/20
133,orange,-70,RUBR,RUBR,20,57.9,88.3,2/3/20
134,orange,-70,RUBR,RUBR,36.8,67.8,109,2/3/20
135,orange,-70,PLAT,PLAT,55.2,85.3,127.7,2/3/20
137,orange,-70,PLAT,PLAT,78.6,100.9,137.1,2/3/20
138,orange,-70,SACC,SACC,33.2,59.1,104.8,2/3/20
139,orange,-70,SACC,SACC,36,61.5,109.5,2/3/20
140,orange,-70,SACC,SACC,38.2,67.6,116.1,2/3/20
145,orange,-10,SACC,SACC,24.3,86.4,153.5,2/3/20
146,orange,-70,RUBR,RUBR,27.9,54,81.9,2/3/20
147,orange,-10,PLAT,PLAT,42.2,113.1,165.3,2/3/20
148,orange,-10,PLAT,PLAT,39.1,96.1,142.5,2/3/20
149,orange,-10,PLAT,PLAT,32.4,80.1,115.8,2/3/20
150,orange,-10,RUBR,RUBR,14,55.5,80.9,2/3/20
169,orange,-10,RUBR,RUBR,11.1,34.7,62.1,2/3/20
172,orange,-10,RUBR,RUBR,11.1,40.1,69.9,2/3/20
301,yellow,-20,RUBR,RUBR,20.8,50.1,85.2,2/3/20
303,yellow,-20,SACC,SACC,20.6,55.4,97.6,2/3/20
304,yellow,-50,SACC,SACC,35.2,55.4,100.4,2/3/20
305,yellow,-50,RUBR,RUBR,22.2,39.3,63.3,2/3/20
306,yellow,-50,PLAT,PLAT,79.6,99.5,143,2/3/20
313,yellow,-20,RUBR,RUBR,18.6,49.3,76.9,2/3/20
314,yellow,-20,RUBR,RUBR,15.5,44.7,71.9,2/3/20
316,yellow,-50,SACC,SACC,34.4,60.7,108.8,2/3/20
319,yellow,-50,SACC,SACC,34.2,64.1,107.6,2/3/20
332,yellow,-20,SACC,SACC,35,110.9,170,2/3/20
333,yellow,-20,SACC,SACC,41.5,134.1,214,2/3/20
341,yellow,-20,PLAT,PLAT,45.1,106.4,149.2,2/3/20
344,yellow,-20,PLAT,PLAT,38.5,100.5,145.1,2/3/20
347,yellow,-50,RUBR,RUBR,17.6,41.5,63.1,2/3/20
348,yellow,-50,PLAT,PLAT,29.1,58.1,85.2,2/3/20
349,yellow,-50,PLAT,PLAT,52.8,76.8,113.8,2/3/20
355,yellow,-20,PLAT,PLAT,40.9,96.9,138.2,2/3/20
373,yellow,-50,RUBR,RUBR,49.1,94.2,148.2,2/3/20
396,green,-30,RUBR,RUBR,19.7,45.8,75.3,2/3/20
398,green,-30,RUBR,RUBR,17,44.1,68.6,2/3/20
400,green,-30,RUBR,RUBR,24.4,55.9,93.7,2/3/20
414,green,-30,PLAT,PLAT,52.9,99,138.4,2/3/20
421,green,-30,PLAT,PLAT,35.5,72.1,107.8,2/3/20
423,green,-30,PLAT,PLAT,39.4,73,110.1,2/3/20
463,green,-30,SACC,SACC,27.8,70.8,128.3,2/3/20
477,green,-30,SACC,SACC,22.1,57.7,99,2/3/20
478,green,-30,SACC,SACC,37.6,90.8,147.9,2/3/20
570,blue,-40,RUBR,RUBR,33.3,63.4,107.7,2/3/20
571,blue,-40,RUBR,RUBR,38.7,62.5,95.2,2/3/20
572,blue,-40,RUBR,RUBR,16.2,38.4,63.4,2/3/20
573,blue,-40,PLAT,PLAT,57.3,72.2,106.7,2/3/20
574,blue,-40,PLAT,PLAT,45.3,66.1,100.3,2/3/20
575,blue,-40,PLAT,PLAT,58.1,87.7,131.1,2/3/20
584,blue,-40,SACC,SACC,34.8,68.9,119.7,2/3/20
592,blue,-40,SACC,SACC,34.4,66.7,126.6,2/3/20
593,blue,-40,SACC,SACC,71.6,136.8,217.4,2/3/20
387,green,-80,31-73 B,HYRC,25.7,33,,2/10/20
388,green,-80,750-55 B,PSEP,95.5,144.4,,2/10/20
393,green,-80,Weld2,PLAT,64.9,84.5,,2/10/20
404,green,-80,126-2003 B,DAVI,56.2,75.2,,2/10/20
411,green,-80,172-2001 B,CAMP,67.7,100.8,,2/10/20
412,green,-80,750-55 B,PSEP,46.9,127.2,,2/10/20
413,green,-80,172-2001 B,CAMP,61,83.5,,2/10/20
415,green,-80,435-84 A,CAUD,47.9,55.7,,2/10/20
418,green,-80,207-2005 A,RUBR,33,46,,2/10/20
428,green,-80,Weld3,PLAT,38.5,44.5,,2/10/20
429,green,-80,379-2007 A,CAMP,44.2,56.3,,2/10/20
430,green,-80,31-73 B,HYRC,21.5,42.2,,2/10/20
432,green,-80,197-2001 A,NEGU,61.9,156.4,,2/10/20
434,green,-80,Weld3,PLAT,39,50.1,,2/10/20
435,green,-80,172-2001 B,CAMP,78.9,106.4,,2/10/20
438,green,-80,530-2008 A,SACC,34.1,68.3,,2/10/20
441,green,-80,124-2005 C,SPIC,29.8,58.5,,2/10/20
442,green,-80,379-2007 A,CAMP,41.5,43.7,,2/10/20
445,green,-80,379-2007 A,CAMP,42.5,49.7,,2/10/20
454,green,-80,Weld2,PLAT,38.3,53.5,,2/10/20
455,green,-80,207-2005 A,RUBR,37.1,52.8,,2/10/20
457,green,-80,246-2010 A,SACC,21,31,,2/10/20
458,green,-80,126-2003 B,DAVI,55.4,87.2,,2/10/20
470,green,-80,Weld3,PLAT,48.3,57.5,,2/10/20
487,green,-80,246-2010 A,SACC,19.7,28.2,,2/10/20
488,green,-80,124-2005 C,SPIC,40.7,61.5,,2/10/20
489,green,-80,750-55 B,PSEP,51.9,141,,2/10/20
494,green,-80,124-2005 C,SPIC,30.2,56.3,,2/10/20
500,green,-80,197-2001 A,NEGU,44.5,94.5,,2/10/20
502,green,-80,246-2010 A,SACC,42.6,61.6,,2/10/20
505,green,-80,Weld2,PLAT,30.5,41,,2/10/20
507,green,-80,666-94 A,DAVI,29.8,36.5,,2/10/20
509,green,-80,126-2003 B,DAVI,55.9,82.3,,2/10/20
511,green,-80,197-2001 A,NEGU,75.4,149.5,,2/10/20
732,green,-80,207-2005 A,RUBR,32,55.5,,2/10/20
733,green,-80,78-2000 B,TATA,30.2,47.4,,2/10/20
734,green,-80,435-84 C,CAUD,60.3,82.7,,2/10/20
735,green,-80,530-2008 A,SACC,47.3,77.2,,2/10/20
736,green,-80,78-2000 B,TATA,33.2,46.6,,2/10/20
737,green,-80,435-84 A,CAUD,45.3,57.4,,2/10/20
741,green,-80,115-2000 A,TATA,14.4,21.7,,2/10/20
742,green,-80,78-2000 B,TATA,43.6,62.7,,2/10/20
743,green,-80,435-84 A,CAUD,62.1,73.8,,2/10/20
745,green,-80,435-84 C,CAUD,30.7,43.6,,2/10/20
746,green,-80,435-84 C,CAUD,27.6,34.6,,2/10/20
747,green,-80,699-89 A,CAMP,43,66.6,,2/10/20
750,green,-80,699-89 A,CAMP,44.8,73.3,,2/10/20
757,green,-80,115-2000 A,TATA,31.2,49.6,,2/10/20
758,green,-80,530-2008 A,SACC,28.6,45.8,,2/10/20
760,green,-80,115-2000 A,TATA,21.5,35.3,,2/10/20
761,green,-80,699-89 A,CAMP,40.2,59.6,,2/10/20
762,green,-80,31-73 B,HYRC,31,40.3,,2/10/20
770,green,-80,666-94 A,DAVI,48.1,59.2,,2/10/20
771,green,-80,666-94 A,DAVI,29,51.8,,2/10/20
547,blue,-60,435-84 A,CAUD,61,70.8,,2/10/20
568,blue,-60,435-84 C,CAUD,59.4,83.7,,2/10/20
604,blue,-60,530-2008 A,SACC,31.1,46.7,,2/10/20
605,blue,-60,699-89 A,CAMP,42.8,66.5,,2/10/20
607,blue,-60,530-2008 A,SACC,46.6,72.1,,2/10/20
609,blue,-60,207-2005 A,RUBR,28.6,47.2,,2/10/20
619,blue,-60,207-2005 A,RUBR,44.4,57.5,,2/10/20
634,blue,-60,Weld2,PLAT,64.5,89.5,,2/10/20
635,blue,-60,31-73 B,HYRC,21.8,31.6,,2/10/20
637,blue,-60,435-84 C,CAUD,37.7,47.5,,2/10/20
640,blue,-60,207-2005 A,RUBR,27.9,42.7,,2/10/20
774,blue,-60,78-2000 B,TATA,39.4,59,,2/10/20
775,blue,-60,115-2000 A,TATA,19.6,26.4,,2/10/20
777,blue,-60,78-2000 B,TATA,34.7,41.3,,2/10/20
778,blue,-60,172-2001 B,CAMP,48.3,54.4,,2/10/20
780,blue,-60,115-2000 A,TATA,19.5,60.3,,2/10/20
781,blue,-60,Weld3,PLAT,33.7,60.9,,2/10/20
782,blue,-60,Weld3,PLAT,45.6,29.8,,2/10/20
783,blue,-60,Weld3,PLAT,36.9,42.2,,2/10/20
784,blue,-60,172-2001 B,CAMP,49.9,64.9,,2/10/20
785,blue,-60,126-2003 B,DAVI,64.1,46.2,,2/10/20
786,blue,-60,246-2010 A,SACC,39.8,61.8,,2/10/20
787,blue,-60,246-2010 A,SACC,32.2,87.8,,2/10/20
788,blue,-60,246-2010 A,SACC,33.7,59.6,,2/10/20
789,blue,-60,530-2008 A,SACC,30.8,47.1,,2/10/20
790,blue,-60,197-2001 A,NEGU,50.9,47.4,,2/10/20
791,blue,-60,666-94 A,DAVI,55.3,51.6,,2/10/20
792,blue,-60,124-2005 C,SPIC,25.1,101.4,,2/10/20
793,blue,-60,31-73 B,HYRC,35,71.8,,2/10/20
794,blue,-60,750-55 B,PSEP,70.6,51.5,,2/10/20
795,blue,-60,379-2007 A,CAMP,30.7,49.3,,2/10/20
796,blue,-60,115-2000 A,TATA,38.6,109.5,,2/10/20
796,blue,-60,699-89 A,CAMP,23.6,39,,2/10/20
797,blue,-60,750-55 B,PSEP,104.4,54.6,,2/10/20
798,blue,-60,750-55 B,PSEP,91.5,147.3,,2/10/20
799,blue,-60,172-2001 B,CAMP,43.2,155.3,,2/10/20
799,blue,-60,435-84 C,CAUD,48.6,51.9,,2/10/20
800,blue,-60,699-89 A,CAMP,30.7,45.3,,2/10/20
801,blue,-60,126-2003 B,DAVI,64.6,90.8,,2/10/20
802,blue,-60,197-2001 A,NEGU,61.9,102.5,,2/10/20
803,blue,-60,31-73 B,HYRC,27.1,35.8,,2/10/20
804,blue,-60,124-2005 C,SPIC,39.3,68,,2/10/20
805,blue,-60,379-2007 A,CAMP,44.1,55.6,,2/10/20
806,blue,-60,666-94 A,DAVI,53.7,67,,2/10/20
807,blue,-60,197-2001 A,NEGU,73.4,125.6,,2/10/20
808,blue,-60,Weld2,PLAT,69,98.8,,2/10/20
809,blue,-60,435-84 A,CAUD,47.8,67.4,,2/10/20
810,blue,-60,435-84 A,CAUD,48.6,63.2,,2/10/20
811,blue,-60,124-2005 C,SPIC,27.4,64.7,,2/10/20
812,blue,-60,379-2007 A,CAMP,29.2,34.4,,2/10/20
813,blue,-60,126-2003 B,DAVI,57.4,87.8,,2/10/20
814,blue,-60,78-2000 B,TATA,31.9,47.7,,2/10/20
815,blue,-60,Weld2,PLAT,35.2,45.3,,2/10/20
816,blue,-60,666-94 A,DAVI,39.1,54.8,,2/10/20
389,green,-40,126-2003 B,DAVI,67.8,90,,2/10/20
390,green,-40,126-2003 B,DAVI,57.5,81.5,,2/10/20
391,green,-40,172-2001 B,CAMP,55.7,80.8,,2/10/20
392,green,-40,Weld2,PLAT,76.9,109,,2/10/20
397,green,-40,379-2007 A,CAMP,39.3,45.6,,2/10/20
399,green,-40,126-2003 B,DAVI,58.9,84,,2/10/20
416,green,-40,379-2007 A,CAMP,39.8,49.3,,2/10/20
419,green,-40,530-2008 A,SACC,33.8,52.1,,2/10/20
420,green,-40,435-84 A,CAUD,51.2,61.5,,2/10/20
425,green,-40,666-94 A,DAVI,51.8,74.8,,2/10/20
433,green,-40,197-2001 A,NEGU,88.8,131.3,,2/10/20
437,green,-40,750-55 B,PSEP,110,153.7,,2/10/20
439,green,-40,172-2001 B,CAMP,48.3,58.1,,2/10/20
440,green,-40,197-2001 A,NEGU,53.8,101.8,,2/10/20
448,green,-40,124-2005 C,SPIC,32.9,46.4,,2/10/20
459,green,-40,Weld3,PLAT,45,62,,2/10/20
460,green,-40,172-2001 B,CAMP,61.4,85.4,,2/10/20
461,green,-40,246-2010 A,SACC,30.2,48.6,,2/10/20
467,green,-40,Weld2,PLAT,45.5,57.4,,2/10/20
469,green,-40,246-2010 A,SACC,43.4,66.2,,2/10/20
474,green,-40,31-73 B,HYRC,19.6,26.2,,2/10/20
475,green,-40,Weld3,PLAT,40.9,51.5,,2/10/20
476,green,-40,Weld2,PLAT,38.7,52.3,,2/10/20
486,green,-40,750-55 B,PSEP,94.5,136.2,,2/10/20
498,green,-40,246-2010 A,SACC,32.8,44.8,,2/10/20
501,green,-40,750-55 B,PSEP,95.7,151.9,,2/10/20
503,green,-40,124-2005 C,SPIC,34.7,64.7,,2/10/20
504,green,-40,379-2007 A,CAMP,40.5,46.6,,2/10/20
506,green,-40,197-2001 A,NEGU,60.9,103.3,,2/10/20
508,green,-40,435-84 C,CAUD,39.7,49.3,,2/10/20
510,green,-40,124-2005 C,SPIC,37.1,59.1,,2/10/20
512,green,-40,Weld3,PLAT,46.6,63.9,,2/10/20
738,green,-40,115-2000 A,TATA,14.6,19.1,,2/10/20
739,green,-40,207-2005 A,RUBR,32.1,47,,2/10/20
740,green,-40,530-2008 A,SACC,54.9,88.3,,2/10/20
744,green,-40,666-94 A,DAVI,46.2,57.3,,2/10/20
748,green,-40,699-89 A,CAMP,46.8,76,,2/10/20
749,green,-40,115-2000 A,TATA,19.4,26.5,,2/10/20
751,green,-40,78-2000 B,TATA,37.1,53.5,,2/10/20
752,green,-40,435-84 C,CAUD,45.1,62.7,,2/10/20
753,green,-40,31-73 B,HYRC,29.7,41.8,,2/10/20
754,green,-40,435-84 C,CAUD,77,108.1,,2/10/20
755,green,-40,115-2000 A,TATA,28.3,46.3,,2/10/20
756,green,-40,31-73 B,HYRC,37.9,48.8,,2/10/20
759,green,-40,78-2000 B,TATA,36.7,55.2,,2/10/20
763,green,-40,78-2000 B,TATA,32,45.1,,2/10/20
764,green,-40,666-94 A,DAVI,41.5,54.5,,2/10/20
765,green,-40,530-2008 A,SACC,55.2,93.3,,2/10/20
766,green,-40,699-89 A,CAMP,39.1,60.7,,2/10/20
767,green,-40,207-2005 A,RUBR,32.3,44.4,,2/10/20
768,green,-40,699-89 A,CAMP,52,76.8,,2/10/20
769,green,-40,435-84 A,CAUD,59.3,67.6,,2/10/20
772,green,-40,207-2005 A,RUBR,34.9,49.1,,2/10/20
773,green,-40,435-84 A,CAUD,74.2,95.1,,2/10/20
269,yellow,-30,379-2007 A,CAMP,42.5,57.4,,2/10/20
270,yellow,-30,172-2001 B,CAMP,60.3,77.2,,2/10/20
271,yellow,-30,124-2005 C,SPIC,27.7,54.3,,2/10/20
272,yellow,-30,Weld3,PLAT,33.1,51.2,,2/10/20
272,yellow,-30,207-2005 A,RUBR,24,41.1,,2/10/20
278,yellow,-30,750-55 B,PSEP,87.9,108.4,,2/10/20
279,yellow,-30,Weld2,PLAT,39,60.9,,2/10/20
280,yellow,-30,246-2010 A,SACC,30.9,56.7,,2/10/20
281,yellow,-30,207-2005 A,RUBR,24,40.2,,2/10/20
282,yellow,-30,207-2005 A,RUBR,24.7,44.3,,2/10/20
283,yellow,-30,31-73 B,HYRC,20.9,24.6,,2/10/20
284,yellow,-30,699-89 A,CAMP,34.7,64.2,,2/10/20
290,yellow,-30,530-2008 A,SACC,16.2,39.9,,2/10/20
292,yellow,-30,246-2010 A,SACC,23.1,40.1,,2/10/20
293,yellow,-30,115-2000 A,TATA,21.6,32.3,,2/10/20
294,yellow,-30,31-73 B,HYRC,30.5,43.8,,2/10/20
295,yellow,-30,435-84 C,CAUD,53.4,80.1,,2/10/20
296,yellow,-30,666-94 A,DAVI,27.1,41.9,,2/10/20
309,yellow,-30,172-2001 B,CAMP,56.3,67.8,,2/10/20
315,yellow,-30,Weld3,PLAT,29.2,45.1,,2/10/20
317,yellow,-30,666-94 A,DAVI,38.9,58.5,,2/10/20
318,yellow,-30,435-84 A,CAUD,56.1,78,,2/10/20
320,yellow,-30,197-2001 A,NEGU,50.7,82.3,,2/10/20
322,yellow,-30,197-2001 A,NEGU,60.3,109.1,,2/10/20
325,yellow,-30,435-84 C,CAUD,24,38.2,,2/10/20
327,yellow,-30,530-2008 A,SACC,30.9,77,,2/10/20
328,yellow,-30,666-94 A,DAVI,28.1,37.3,,2/10/20
330,yellow,-30,126-2003 B,DAVI,58,83.3,,2/10/20
331,yellow,-30,750-55 B,PSEP,74.3,117.6,,2/10/20
334,yellow,-30,172-2001 B,CAMP,75.9,97.8,,2/10/20
335,yellow,-30,Weld3,PLAT,54.4,77.2,,2/10/20
336,yellow,-30,Weld2,PLAT,32.9,45.3,,2/10/20
338,yellow,-30,115-2000 A,TATA,24.2,46.9,,2/10/20
342,yellow,-30,530-2008 A,SACC,23.9,53.8,,2/10/20
343,yellow,-30,379-2007 A,CAMP,39.1,49.4,,2/10/20
345,yellow,-30,435-84 A,CAUD,64,87.2,,2/10/20
351,yellow,-30,124-2005 C,SPIC,32.3,64.3,,2/10/20
352,yellow,-30,379-2007 A,CAMP,42.5,55.9,,2/10/20
356,yellow,-30,435-84 C,CAUD,30.4,43.2,,2/10/20
357,yellow,-30,115-2000 A,TATA,15.6,21.7,,2/10/20
358,yellow,-30,126-2003 B,DAVI,59.1,84.8,,2/10/20
360,yellow,-30,699-89 A,CAMP,48.9,75.7,,2/10/20
362,yellow,-30,126-2003 B,DAVI,40.5,56.6,,2/10/20
364,yellow,-30,31-73 B,HYRC,26.3,41.1,,2/10/20
365,yellow,-30,699-89 A,CAMP,33.2,55.7,,2/10/20
366,yellow,-30,124-2005 C,SPIC,28.8,49.4,,2/10/20
368,yellow,-30,Weld2,PLAT,74.6,111,,2/10/20
374,yellow,-30,78-2000 B,TATA,31.4,46.1,,2/10/20
376,yellow,-30,435-84 A,CAUD,46.6,57.1,,2/10/20
377,yellow,-30,750-55 B,PSEP,120.5,192.8,,2/10/20
378,yellow,-30,78-2000 B,TATA,32,45,,2/10/20
379,yellow,-30,78-2000 B,TATA,24.7,41.8,,2/10/20
383,yellow,-30,197-2001 A,NEGU,61.5,119.1,,2/10/20
384,yellow,-30,246-2010 A,SACC,18,28.9,,2/10/20
151,orange,-20,379-2007 A,CAMP,37.7,54.2,,2/10/20
155,orange,-20,699-89 A,CAMP,36,73.2,,2/10/20
157,orange,-20,379-2007 A,CAMP,31.2,52.9,,2/10/20
158,orange,-20,Weld3,PLAT,39.7,74.6,,2/10/20
160,orange,-20,750-55 B,PSEP,48.4,98.7,,2/10/20
161,orange,-20,750-55 B,PSEP,61,121.8,,2/10/20
163,orange,-20,172-2001 B,CAMP,31.3,65.3,,2/10/20
168,orange,-20,379-2007 A,CAMP,31.8,50,,2/10/20
170,orange,-20,246-2010 A,SACC,22.8,49.4,,2/10/20
171,orange,-20,124-2005 C,SPIC,29,57.8,,2/10/20
173,orange,-20,Weld3,PLAT,24,40,,2/10/20
175,orange,-20,172-2001 B,CAMP,31.2,63.2,,2/10/20
176,orange,-20,197-2001 A,NEGU,43.3,99.9,,2/10/20
178,orange,-20,Weld2,PLAT,54.9,95.2,,2/10/20
179,orange,-20,115-2000 A,TATA,24.3,49.2,,2/10/20
181,orange,-20,172-2001 B,CAMP,31.2,61.1,,2/10/20
182,orange,-20,435-84 A,CAUD,30.5,53.3,,2/10/20
183,orange,-20,124-2005 C,SPIC,30.4,55.8,,2/10/20
192,orange,-20,126-2003 B,DAVI,30,47.3,,2/10/20
198,orange,-20,115-2000 A,TATA,13.9,29,,2/10/20
199,orange,-20,197-2001 A,NEGU,47.2,137.5,,2/10/20
200,orange,-20,750-55 B,PSEP,51.1,115.4,,2/10/20
202,orange,-20,115-2000 A,TATA,13.4,24.3,,2/10/20
213,orange,-20,Weld3,PLAT,26.4,54.6,,2/10/20
218,orange,-20,126-2003 B,DAVI,30.1,66.2,,2/10/20
228,orange,-20,126-2003 B,DAVI,36.3,68.2,,2/10/20
229,orange,-20,197-2001 A,NEGU,54.4,118,,2/10/20
238,orange,-20,Weld2,PLAT,27.2,49.2,,2/10/20
239,orange,-20,246-2010 A,SACC,28.9,62.8,,2/10/20
250,orange,-20,246-2010 A,SACC,19.2,33.5,,2/10/20
252,orange,-20,124-2005 C,SPIC,28.2,47.2,,2/10/20
255,orange,-20,Weld2,PLAT,23.7,43.7,,2/10/20
688,orange,-20,435-84 A,CAUD,54.9,93.6,,2/10/20
691,orange,-20,435-84 C,CAUD,15.8,27.7,,2/10/20
696,orange,-20,207-2005 A,RUBR,20.7,45.9,,2/10/20
697,orange,-20,530-2008 A,SACC,13.2,39.9,,2/10/20
699,orange,-20,435-84 A,CAUD,33.8,68.4,,2/10/20
700,orange,-20,435-84 C,CAUD,31.8,59.4,,2/10/20
705,orange,-20,435-84 C,CAUD,35.5,65.2,,2/10/20
706,orange,-20,207-2005 A,RUBR,14.5,30.2,,2/10/20
707,orange,-20,699-89 A,CAMP,26.2,49.9,,2/10/20
708,orange,-20,207-2005 A,RUBR,30.9,49.1,,2/10/20
711,orange,-20,530-2008 A,SACC,15.4,47.1,,2/10/20
712,orange,-20,530-2008 A,SACC,25.8,73.8,,2/10/20
714,orange,-20,78-2000 B,TATA,19.6,43,,2/10/20
716,orange,-20,699-89 A,CAMP,23.7,44.9,,2/10/20
718,orange,-20,31-73 B,HYRC,23.1,41,,2/10/20
719,orange,-20,666-94 A,DAVI,35.4,62.5,,2/10/20
723,orange,-20,666-94 A,DAVI,33.3,56,,2/10/20
724,orange,-20,78-2000 B,TATA,18.2,48.7,,2/10/20
725,orange,-20,31-73 B,HYRC,21,35.3,,2/10/20
729,orange,-20,78-2000 B,TATA,22,53.4,,2/10/20
730,orange,-20,31-73 B,HYRC,18.8,31.5,,2/10/20
731,orange,-20,666-94 A,DAVI,32.4,52.6,,2/10/20
102,red,-10,31-73 B,HYRC,17.4,37.4,,2/10/20
112,red,-10,78-2000 B,TATA,23.2,61,,2/10/20
115,red,-10,435-84 A,CAUD,21.6,82.3,,2/10/20
118,red,-10,31-73 B,HYRC,20.8,45.1,,2/10/20
121,red,-10,699-89 A,CAMP,23.9,60.9,,2/10/20
126,red,-10,115-2000 A,TATA,18.7,35,,2/10/20
127,red,-10,435-84 A,CAUD,14.4,63.2,,2/10/20
641,red,-10,115-2000 A,TATA,13.1,27.8,,2/10/20
642,red,-10,379-2007 A,CAMP,23.8,47.7,,2/10/20
643,red,-10,78-2000 B,TATA,20.3,55.6,,2/10/20
644,red,-10,435-84 A,CAUD,16.6,62.9,,2/10/20
645,red,-10,115-2000 A,TATA,9.9,22,,2/10/20
646,red,-10,31-73 B,HYRC,13.1,28.2,,2/10/20
647,red,-10,Weld2,PLAT,16.3,44.5,,2/10/20
648,red,-10,530-2008 A,SACC,11.8,38.3,,2/10/20
649,red,-10,435-84 C,CAUD,13,40.4,,2/10/20
650,red,-10,530-2008 A,SACC,20.1,56.8,,2/10/20
651,red,-10,172-2001 B,CAMP,22.6,55.9,,2/10/20
652,red,-10,207-2005 A,RUBR,12.6,22.5,,2/10/20
653,red,-10,435-84 C,CAUD,13.7,52.5,,2/10/20
654,red,-10,666-94 A,DAVI,14.6,46.3,,2/10/20
655,red,-10,172-2001 B,CAMP,25,63.3,,2/10/20
656,red,-10,Weld2,PLAT,36.1,78.5,,2/10/20
657,red,-10,207-2005 A,RUBR,14.9,38.6,,2/10/20
658,red,-10,124-2005 C,SPIC,10.7,32.2,,2/10/20
659,red,-10,207-2005 A,RUBR,15.3,34.4,,2/10/20
660,red,-10,246-2010 A,SACC,21.3,51.2,,2/10/20
661,red,-10,699-89 A,CAMP,12.8,33.7,,2/10/20
662,red,-10,699-89 A,CAMP,23,66.6,,2/10/20
663,red,-10,Weld2,PLAT,14.6,33.1,,2/10/20
664,red,-10,78-2000 B,TATA,18.6,52.8,,2/10/20
665,red,-10,530-2008 A,SACC,18.7,52.8,,2/10/20
666,red,-10,172-2001 B,CAMP,25,62.3,,2/10/20
667,red,-10,126-2003 B,DAVI,15,48.6,,2/10/20
668,red,-10,126-2003 B,DAVI,17.6,76.4,,2/10/20
669,red,-10,435-84 C,CAUD,18.8,53.4,,2/10/20
670,red,-10,379-2007 A,CAMP,26.1,51.8,,2/10/20
671,red,-10,126-2003 B,DAVI,17.1,70.1,,2/10/20
672,red,-10,246-2010 A,SACC,11.9,24.2,,2/10/20
673,red,-10,124-2005 C,SPIC,12.6,45.7,,2/10/20
674,red,-10,Weld3,PLAT,26.9,67.8,,2/10/20
675,red,-10,Weld3,PLAT,17.3,36.9,,2/10/20
676,red,-10,666-94 A,DAVI,13.3,44.9,,2/10/20
677,red,-10,124-2005 C,SPIC,22.2,66.8,,2/10/20
678,red,-10,666-94 A,DAVI,8,28.4,,2/10/20
679,red,-10,Weld3,PLAT,16.1,36.3,,2/10/20
680,red,-10,246-2010 A,SACC,11.7,25.4,,2/10/20
681,red,-10,197-2001 A,NEGU,23.3,95.6,,2/10/20
682,red,-10,197-2001 A,NEGU,23.3,80.1,,2/10/20
683,red,-10,750-55 B,PSEP,32.3,115.5,,2/10/20
684,red,-10,197-2001 A,NEGU,18.3,64.4,,2/10/20
685,red,-10,750-55 B,PSEP,36.1,123.3,,2/10/20
686,red,-10,379-2007 A,CAMP,19.2,37.2,,2/10/20
687,red,-10,750-55 B,PSEP,30.2,126.4,,2/10/20
153,orange,4,246-2010 A,SACC,14.1,39.1,70.5,2/10/20
156,orange,4,Weld2,PLAT,31.3,84.5,140.1,2/10/20
159,orange,4,172-2001 B,CAMP,26.4,80.5,173,2/10/20
162,orange,4,Weld3,PLAT,19,50.9,100.3,2/10/20
164,orange,4,246-2010 A,SACC,12.1,38,62,2/10/20
165,orange,4,750-55 B,PSEP,29.3,108.2,248.5,2/10/20
165,orange,4,435-84 A,CAUD,31.1,52.5,81.6,2/10/20
167,orange,4,246-2010 A,SACC,15,52.6,89.6,2/10/20
174,orange,4,197-2001 A,NEGU,16.4,53.1,142.4,2/10/20
177,orange,4,172-2001 B,CAMP,28.8,78,173.7,2/10/20
180,orange,4,197-2001 A,NEGU,17.4,87,161.9,2/10/20
184,orange,4,Weld3,PLAT,26.1,71.5,136.7,2/10/20
185,orange,4,124-2005 C,SPIC,13,41.5,68.7,2/10/20
186,orange,4,435-84 C,CAUD,15.8,63,115.2,2/10/20
188,orange,4,197-2001 A,NEGU,31.5,152.3,216,2/10/20
194,orange,4,124-2005 C,SPIC,13.4,46.7,94.1,2/10/20
195,orange,4,379-2007 A,CAMP,22.6,38.7,74,2/10/20
